distance,speed,weather,isOpen,favorite,clickCount,lastClickedDate,theme,fclass,cluster_score,colocation_score,interestScore
12.27,6.55,3,0,0,5,90,1,74,0.569,0.523,0.0
0.89,5.36,1,0,0,2,125,3,3,0.176,0.15,0.286
1.28,3.31,1,1,0,0,91,4,51,0.298,0.129,0.354
1.77,4.61,2,1,0,5,54,4,38,0.316,0.52,0.0
1.23,12.35,1,1,0,1,110,1,39,0.372,0.352,0.0
4.66,3.15,2,1,1,5,81,1,19,0.419,0.517,0.0
1.06,3.43,2,1,1,5,86,5,50,0.345,0.308,0.0
0.26,11.52,2,1,1,6,128,2,30,0.503,0.394,0.0
0.02,5.47,1,1,0,6,149,4,32,0.476,0.395,0.0
0.82,4.12,1,0,0,10,49,5,68,0.574,0.508,0.0
1.4,3.83,1,1,0,4,53,5,53,0.356,0.296,0.0
69.76,4.73,1,1,0,5,76,0,28,0.155,0.117,0.0
0.27,18.94,2,0,0,4,51,2,48,0.429,0.377,0.0
0.93,3.48,1,1,0,5,57,5,38,0.169,0.355,0.0
18.67,15.22,2,0,1,7,24,3,38,0.607,0.792,0.0
0.99,13.23,3,1,1,7,20,3,5,0.602,0.771,0.807
5.0,5.32,2,1,0,3,448,4,61,0.177,0.372,0.0
0.01,12.3,2,1,1,21,0,4,2,0.796,0.709,0.0
0.53,3.75,2,1,1,3,244,1,56,0.175,0.234,0.645
2.57,14.95,1,0,0,3,80,0,8,0.51,0.333,0.357
0.7,3.46,1,0,1,5,24,2,9,0.685,0.655,0.0
1.64,6.12,1,1,0,8,137,1,6,0.376,0.483,0.0
13.04,5.3,1,1,1,4,544,1,60,0.209,0.184,0.0
4.99,33.72,1,1,1,4,505,5,7,0.243,0.346,0.0
1.97,5.54,3,1,0,3,100,5,45,0.248,0.326,0.0
0.43,19.57,1,1,0,5,110,3,46,0.491,0.305,0.442
0.76,17.65,1,0,1,0,175,4,16,0.386,0.308,0.0
0.23,5.52,3,1,0,1,51,0,44,0.35,0.402,0.0
1.06,3.45,1,0,1,5,47,3,62,0.509,0.415,0.0
0.18,6.46,1,1,1,0,77,1,55,0.309,0.364,0.0
7.62,12.56,2,1,0,22,3,4,0,0.69,0.715,0.0
0.21,3.56,2,1,1,0,256,5,4,0.283,0.174,0.0
71.06,6.99,2,1,1,3,347,4,68,0.313,0.102,0.0
98.42,5.43,3,1,0,3,150,1,70,0.514,0.588,0.0
1.11,5.06,2,1,0,1,128,0,25,0.289,0.201,0.358
2.96,10.62,3,1,0,5,287,5,23,0.208,0.337,0.0
0.51,18.51,2,1,0,3,350,4,46,0.151,0.197,0.0
0.11,6.78,1,1,1,1,481,5,13,0.192,0.231,0.0
4.46,3.4,2,1,0,6,148,1,53,0.511,0.479,0.0
0.59,4.76,1,1,0,3,12,1,28,0.739,0.61,0.504
17.57,4.66,2,1,1,4,498,3,28,0.215,0.359,0.0
1.08,6.06,1,1,1,4,600,4,11,0.268,0.203,0.0
0.14,6.32,2,1,1,5,17,4,11,0.284,0.318,0.0
1.7,4.48,2,1,1,21,15,4,29,0.67,0.769,0.0
55.99,6.53,2,1,0,3,32,5,42,0.364,0.378,0.0
19.61,6.86,2,0,1,8,127,1,22,0.515,0.396,0.0
3.2,4.39,3,1,1,2,13,4,48,0.414,0.369,0.0
6.48,6.47,2,1,0,0,157,2,60,0.386,0.295,0.0
1.01,36.04,1,1,0,0,525,1,49,0.335,0.201,0.0
2.82,29.0,3,1,0,9,169,0,27,0.408,0.5,0.393
4.09,5.08,3,1,1,5,159,3,8,0.368,0.462,0.0
12.58,16.58,3,0,0,2,95,3,43,0.345,0.451,0.0
27.77,4.43,2,1,1,1,405,1,50,0.34,0.173,0.0
0.0,10.77,2,1,0,0,70,4,7,0.375,0.279,0.0
0.53,15.6,2,0,0,6,82,1,57,0.552,0.568,0.0
2.19,14.12,1,1,0,8,173,3,60,0.568,0.408,0.0
14.06,29.55,1,1,1,5,546,3,7,0.211,0.312,0.0
0.53,17.28,3,1,0,2,314,1,7,0.133,0.198,0.0
5.0,29.11,3,1,0,0,148,4,42,0.411,0.341,0.0
0.49,19.41,2,1,1,4,206,2,20,0.238,0.356,0.0
2.05,19.54,3,0,0,1,191,0,18,0.122,0.136,0.261
27.73,40.25,1,1,0,6,65,2,59,0.569,0.424,0.0
4.01,3.05,1,1,0,2,35,3,18,0.317,0.372,0.0
5.72,39.61,3,1,0,0,314,3,65,0.239,0.323,0.0
0.34,49.96,2,1,1,3,154,3,45,0.514,0.569,0.0
26.98,15.52,1,0,0,5,122,0,55,0.345,0.364,0.0
0.15,39.11,1,1,0,5,119,4,66,0.505,0.341,0.45
19.59,3.65,3,1,1,5,137,4,54,0.557,0.579,0.0
17.05,17.7,2,1,1,4,119,1,30,0.579,0.495,0.0
0.64,44.1,3,0,1,3,140,5,1,0.333,0.18,0.0
7.32,17.37,1,1,1,4,50,3,48,0.329,0.454,0.0
0.57,3.94,2,1,0,4,117,5,34,0.126,0.254,0.0
2.57,18.43,3,1,1,4,29,4,36,0.673,0.703,0.0
0.63,15.52,2,0,1,5,120,3,61,0.302,0.31,0.0
1.59,6.47,1,0,0,0,407,5,58,0.225,0.198,0.0
0.99,4.59,1,1,1,10,177,2,62,0.541,0.45,0.759
19.95,4.21,1,1,0,4,158,2,36,0.352,0.551,0.0
2.92,4.23,3,0,1,11,29,2,30,0.763,0.692,0.0
0.84,4.26,2,1,1,0,462,2,67,0.201,0.206,0.0
0.32,3.0,2,0,1,5,11,2,50,0.675,0.632,0.0
13.78,6.72,2,1,1,20,5,5,67,0.762,0.674,0.0
3.54,6.48,2,1,1,5,178,0,30,0.322,0.502,0.0
3.19,5.59,3,1,1,4,188,5,67,0.285,0.202,0.0
0.34,17.39,3,1,1,4,108,5,23,0.392,0.52,0.0
0.61,4.18,1,0,0,3,79,3,19,0.433,0.407,0.0
15.71,6.76,3,1,1,6,103,1,69,0.504,0.587,0.0
2.79,5.15,3,1,0,5,437,2,48,0.152,0.194,0.0
0.16,3.53,2,0,1,5,68,3,36,0.427,0.422,0.0
10.84,30.14,2,1,1,0,490,5,8,0.234,0.326,0.0
17.65,4.69,2,1,1,4,12,0,42,0.646,0.748,0.0
8.8,6.76,2,1,1,7,52,4,71,0.46,0.477,0.0
0.57,4.95,2,1,0,0,477,4,16,0.3,0.26,0.0
3.35,17.31,3,0,0,5,221,3,6,0.234,0.232,0.0
0.4,29.59,2,1,0,3,196,3,45,0.3,0.118,0.0
3.1,3.06,3,1,1,4,24,1,15,0.632,0.722,0.0
94.46,5.12,2,0,1,10,124,1,5,0.564,0.407,0.0
0.28,4.74,2,1,0,10,93,2,5,0.593,0.357,0.0
9.16,17.77,3,1,1,10,61,4,73,0.305,0.546,0.0
0.32,4.6,2,1,0,3,99,5,51,0.297,0.351,0.0
11.59,39.77,2,0,0,4,174,3,66,0.399,0.375,0.0
1.22,48.99,2,1,0,0,287,2,16,0.125,0.188,0.0
0.89,5.67,2,1,0,4,99,1,32,0.398,0.472,0.0
1.02,14.74,2,0,0,3,237,4,9,0.184,0.295,0.0
1.45,3.52,1,1,0,7,15,1,66,0.541,0.359,0.0
1.53,6.92,1,1,0,6,66,5,60,0.395,0.53,0.0
17.09,18.64,3,1,1,2,538,0,31,0.276,0.23,0.0
2.15,12.59,2,1,1,5,40,5,65,0.444,0.484,0.0
10.48,5.37,3,1,1,4,36,2,21,0.491,0.464,0.0
4.38,14.83,1,0,0,0,144,1,73,0.281,0.39,0.0
79.61,18.03,2,1,1,1,356,2,30,0.175,0.103,0.0
0.15,6.66,2,1,0,3,32,2,13,0.456,0.474,0.463
0.64,6.62,1,1,0,3,63,2,15,0.16,0.245,0.0
2.51,15.76,2,0,1,8,26,2,25,0.482,0.539,0.0
0.82,42.66,2,0,1,7,20,4,71,0.653,0.689,0.0
2.46,6.36,2,1,0,5,241,0,17,0.172,0.239,0.076
1.15,14.51,2,1,0,5,120,1,5,0.536,0.585,0.0
4.52,4.22,2,1,0,1,366,2,15,0.11,0.357,0.0
2.23,3.32,1,1,0,4,20,3,46,0.364,0.273,0.321
59.69,10.99,1,1,0,5,138,3,66,0.392,0.516,0.0
0.71,4.83,3,0,1,4,94,5,66,0.338,0.271,0.0
0.29,6.88,2,0,1,4,449,0,72,0.109,0.389,0.0
0.12,18.52,1,0,0,9,30,3,32,0.385,0.542,0.0
1.47,5.98,1,1,0,0,425,2,9,0.16,0.328,0.0
16.96,4.68,1,1,0,4,28,2,35,0.346,0.305,0.0
15.47,13.44,2,0,1,27,21,0,0,0.762,0.729,0.0
0.23,6.91,2,0,0,3,204,2,17,0.121,0.293,0.0
2.4,5.35,2,1,1,0,13,1,57,0.378,0.315,0.0
3.82,10.36,2,1,0,3,148,5,46,0.37,0.39,0.0
0.32,18.07,1,1,1,3,125,4,36,0.307,0.175,0.0
84.87,11.97,3,0,1,5,163,4,47,0.191,0.27,0.0
2.11,4.89,3,1,1,26,1,4,53,0.718,0.798,0.0
0.74,32.2,3,1,0,0,12,0,69,0.339,0.37,0.0
0.4,4.39,1,1,0,2,106,0,11,0.161,0.225,0.0
1.54,5.65,1,1,0,3,559,1,66,0.199,0.124,0.0
1.09,38.88,3,0,0,29,11,4,50,0.748,0.708,0.461
12.72,15.22,1,1,1,7,102,4,49,0.362,0.594,0.414
1.2,3.66,1,1,0,0,141,3,4,0.186,0.211,0.0
0.57,5.35,1,0,0,0,84,2,14,0.292,0.194,0.316
5.3,26.82,1,0,1,4,45,4,44,0.471,0.417,0.0
5.28,15.68,3,1,0,5,20,3,42,0.665,0.698,0.0
3.55,6.53,2,0,0,5,98,1,23,0.202,0.166,0.0
6.86,3.91,2,1,0,8,62,4,7,0.587,0.351,0.0
0.94,6.85,2,1,0,2,468,1,66,0.294,0.186,0.0
0.92,19.68,2,0,1,3,45,3,42,0.375,0.476,0.0
0.33,4.81,1,1,0,1,379,1,26,0.228,0.246,0.0
95.35,6.53,3,0,0,3,133,5,44,0.464,0.345,0.0
2.48,49.75,2,0,1,0,172,4,62,0.231,0.387,0.0
1.25,3.57,3,1,0,3,50,3,42,0.287,0.329,0.0
1.13,11.45,2,0,1,5,3,5,34,0.64,0.647,0.0
9.78,6.05,3,0,1,3,125,0,30,0.51,0.313,0.0
36.09,5.81,1,1,0,5,41,0,44,0.537,0.442,0.0
17.85,12.8,1,1,0,4,481,5,31,0.323,0.135,0.0
0.5,6.9,1,0,1,1,182,3,64,0.182,0.367,0.49
10.4,6.01,1,1,0,5,481,3,52,0.133,0.138,0.0
0.62,6.25,3,1,0,3,357,2,42,0.331,0.244,0.0
0.71,32.98,3,1,1,3,416,4,53,0.303,0.189,0.0
1.66,31.47,2,0,0,5,344,5,20,0.351,0.136,0.0
0.04,4.72,1,1,0,0,393,2,20,0.195,0.375,0.0
1.35,4.45,1,1,1,3,118,3,4,0.508,0.532,0.0
0.49,3.19,1,1,1,4,163,4,35,0.359,0.442,0.0
1.12,3.6,1,1,1,5,88,3,44,0.179,0.294,0.633
2.01,3.92,1,1,1,9,135,2,51,0.416,0.431,0.0
0.48,3.81,1,0,0,4,103,1,9,0.582,0.416,0.0
7.57,6.75,2,1,1,1,302,4,7,0.259,0.306,0.0
0.5,15.49,2,1,1,7,36,4,15,0.376,0.536,0.0
8.0,5.8,2,1,1,4,41,2,46,0.386,0.571,0.0
86.72,44.27,1,1,0,5,30,0,6,0.356,0.55,0.0
0.92,30.05,2,1,1,1,26,1,36,0.475,0.321,0.0
0.1,49.02,2,1,1,0,155,3,23,0.367,0.352,0.0
1.2,4.91,3,0,1,8,40,4,18,0.349,0.509,0.0
0.75,5.92,3,1,1,6,123,0,60,0.448,0.432,0.425
2.74,18.98,2,1,0,5,429,1,19,0.124,0.168,0.0
2.4,5.87,3,0,1,3,44,2,58,0.548,0.585,0.0
93.52,4.51,2,1,0,0,582,2,65,0.332,0.231,0.0
85.65,3.95,1,1,0,3,463,4,35,0.341,0.233,0.0
0.19,4.8,3,0,1,4,36,2,73,0.491,0.521,0.0
7.4,4.31,1,1,0,1,149,2,26,0.328,0.331,0.0
1.98,17.75,2,1,1,1,592,1,74,0.241,0.175,0.0
0.76,3.93,1,0,1,8,49,5,34,0.483,0.528,0.0
0.53,3.75,1,0,1,6,123,0,33,0.362,0.512,0.552
2.24,38.97,2,1,1,7,54,1,5,0.504,0.436,0.0
2.51,3.59,3,0,0,3,108,4,57,0.137,0.248,0.0
79.53,13.15,1,1,1,2,352,0,13,0.184,0.342,0.0
0.96,4.77,3,1,0,2,116,3,21,0.261,0.387,0.0
10.14,5.6,2,0,0,9,13,2,72,0.431,0.495,0.0
1.93,6.31,3,0,0,8,28,3,46,0.594,0.331,0.0
16.24,4.23,2,1,0,7,74,1,24,0.528,0.3,0.0
0.19,40.39,1,0,0,0,380,5,2,0.137,0.159,0.0
32.37,11.78,3,0,1,6,118,5,35,0.411,0.412,0.0
1.08,33.27,2,0,1,7,55,5,44,0.526,0.332,0.0
57.96,6.54,3,1,0,1,275,3,25,0.356,0.107,0.0
0.7,11.25,1,1,1,4,90,1,58,0.105,0.385,0.0
1.91,18.61,2,1,1,8,65,3,49,0.433,0.394,0.0
0.23,3.39,3,1,1,4,161,2,5,0.499,0.452,0.0
1.96,5.52,1,1,1,3,12,4,44,0.732,0.601,0.0
21.09,6.62,2,1,0,5,170,2,6,0.371,0.447,0.0
1.05,49.58,1,0,1,4,45,0,24,0.348,0.461,0.548
14.72,3.35,3,0,1,1,68,5,2,0.278,0.374,0.0
1.03,13.62,2,1,1,5,576,5,30,0.25,0.203,0.0
0.01,4.58,2,1,0,3,143,3,21,0.355,0.393,0.0
14.34,5.32,1,1,1,0,10,2,42,0.315,0.366,0.0
5.0,13.13,3,1,0,4,153,4,22,0.141,0.137,0.0
0.31,17.55,3,1,0,4,47,1,66,0.509,0.499,0.0
1.16,4.76,3,0,1,8,127,1,35,0.385,0.551,0.0
23.58,36.82,2,0,1,3,90,2,68,0.545,0.476,0.0
3.3,6.04,3,1,1,1,54,2,0,0.376,0.313,0.0
4.76,3.71,3,1,0,3,440,5,55,0.379,0.183,0.0
0.41,19.71,2,0,0,6,20,5,71,0.49,0.541,0.0
1.06,5.34,3,1,1,3,47,5,44,0.316,0.424,0.0
0.17,3.28,2,1,0,4,59,1,23,0.476,0.562,0.0
1.53,5.37,3,1,0,4,21,3,72,0.346,0.356,0.0
5.0,6.01,1,1,1,2,427,3,60,0.105,0.149,0.0
0.98,13.54,1,1,1,4,19,2,10,0.49,0.33,0.0
2.11,4.61,1,1,1,9,137,2,65,0.584,0.564,0.0
0.91,3.49,1,0,1,10,62,1,64,0.467,0.581,0.0
0.03,16.82,2,0,0,27,0,4,7,0.798,0.785,0.0
0.65,6.69,3,1,1,5,62,4,72,0.459,0.333,0.515
13.22,4.24,1,1,1,10,20,3,10,0.493,0.312,0.0
40.55,4.96,2,1,1,6,151,0,2,0.403,0.431,0.0
0.69,26.98,2,1,1,3,110,5,41,0.419,0.365,0.0
1.37,5.34,1,1,1,5,48,5,74,0.598,0.433,0.0
0.37,3.21,1,1,1,3,71,4,17,0.362,0.317,0.0
11.1,16.25,3,1,0,1,580,0,31,0.188,0.392,0.0
0.86,16.75,3,1,1,3,153,2,46,0.113,0.258,0.0
9.96,11.99,3,0,0,0,550,0,38,0.15,0.3,0.0
1.21,6.74,1,0,0,2,494,4,3,0.251,0.199,0.0
18.48,17.76,2,0,0,2,477,5,17,0.334,0.21,0.0
15.57,11.42,1,1,1,3,153,2,13,0.342,0.329,0.0
0.69,17.75,2,1,1,3,435,4,67,0.284,0.158,0.0
0.48,3.98,1,1,1,2,257,5,51,0.189,0.121,0.0
0.12,6.51,3,1,0,8,5,3,50,0.619,0.692,0.0
0.3,4.08,1,0,1,2,315,0,70,0.288,0.302,0.511
0.68,5.76,1,1,0,2,455,4,21,0.277,0.19,0.0
1.27,6.02,2,1,1,24,19,2,29,0.741,0.773,0.707
18.07,12.92,1,1,0,4,171,0,64,0.349,0.403,0.0
4.4,16.42,1,1,0,2,567,1,45,0.142,0.132,0.0
1.67,5.49,3,1,0,0,417,4,71,0.22,0.133,0.0
2.17,3.07,1,1,0,2,135,2,67,0.281,0.18,0.0
15.92,6.34,2,1,1,2,100,1,47,0.323,0.324,0.0
0.95,25.37,1,1,1,12,2,4,73,0.718,0.741,0.875
8.53,6.6,1,0,1,4,84,0,59,0.478,0.486,0.0
1.98,19.25,1,1,1,0,377,5,44,0.174,0.161,0.0
19.71,4.57,3,1,0,1,114,3,13,0.315,0.3,0.0
0.8,6.22,1,1,0,7,31,1,17,0.501,0.528,0.0
78.09,6.95,3,0,0,3,148,0,41,0.365,0.424,0.0
48.14,3.0,2,1,1,6,129,4,9,0.44,0.419,0.0
1.18,17.31,1,1,1,6,88,2,61,0.472,0.547,0.0
59.0,4.16,3,1,1,9,17,1,60,0.638,0.632,0.0
0.27,4.77,3,0,1,10,30,0,32,0.592,0.506,0.572
0.62,41.25,3,1,1,15,20,2,68,0.691,0.721,0.0
17.19,18.76,1,1,0,5,27,2,1,0.597,0.347,0.108
88.63,4.94,1,0,1,9,21,3,4,0.529,0.449,0.0
3.67,6.14,3,1,0,4,57,5,64,0.128,0.389,0.0
83.08,5.18,2,0,0,0,177,4,35,0.345,0.382,0.0
32.24,5.75,3,1,0,9,44,2,61,0.558,0.45,0.0
15.32,5.22,3,0,0,1,543,2,3,0.297,0.288,0.0
16.01,28.13,2,1,0,2,26,3,41,0.356,0.26,0.0
0.27,5.69,1,1,0,25,27,1,56,0.724,0.735,0.52
0.19,5.93,2,1,1,3,48,1,61,0.342,0.319,0.0
2.32,5.49,1,1,1,0,163,4,54,0.409,0.359,0.0
0.63,18.82,1,0,1,5,96,1,48,0.536,0.466,0.0
8.95,35.88,1,1,0,6,15,0,52,0.463,0.596,0.0
0.05,17.84,2,0,0,3,123,2,6,0.471,0.453,0.0
0.51,26.14,3,1,0,21,15,0,55,0.732,0.696,0.0
2.81,44.57,1,1,0,2,374,0,49,0.144,0.13,0.0
1.98,4.48,1,1,0,3,149,0,52,0.361,0.559,0.0
2.82,19.78,2,1,1,4,18,0,64,0.738,0.657,0.0
0.87,5.5,1,0,0,5,557,1,41,0.238,0.26,0.0
1.07,10.9,2,1,1,7,105,2,36,0.564,0.324,0.0
3.63,3.12,3,0,1,18,26,5,32,0.629,0.796,0.0
0.43,16.37,2,1,0,1,285,3,32,0.109,0.137,0.0
3.13,5.37,1,1,1,4,133,0,3,0.307,0.483,0.0
5.0,13.38,1,0,0,6,96,1,23,0.462,0.573,0.0
1.04,6.47,1,0,0,4,30,4,58,0.686,0.61,0.0
7.14,4.06,1,1,0,5,436,2,20,0.14,0.205,0.0
0.3,3.83,1,1,0,5,82,0,34,0.554,0.557,0.484
2.7,10.26,2,1,0,17,27,0,70,0.752,0.709,0.492
0.71,4.51,1,1,0,22,6,5,56,0.707,0.765,0.0
3.28,29.69,2,1,1,5,562,1,60,0.164,0.35,0.0
0.67,3.5,2,1,1,0,104,5,8,0.38,0.417,0.0
0.33,3.79,2,1,1,5,45,4,57,0.543,0.514,0.0
4.92,35.39,2,0,1,29,22,3,9,0.781,0.746,0.0
39.4,6.09,1,1,1,10,37,1,63,0.462,0.524,0.0
1.52,27.28,3,1,0,4,372,0,5,0.21,0.268,0.0
0.63,10.21,3,0,0,5,107,3,55,0.499,0.566,0.0
2.21,5.75,3,1,0,7,27,4,25,0.628,0.643,0.0
0.29,5.11,1,1,0,5,49,3,7,0.317,0.259,0.0
0.46,5.89,1,0,0,7,17,1,22,0.622,0.672,0.0
2.35,10.22,3,0,1,3,11,2,34,0.35,0.582,0.0
0.32,35.26,2,1,0,1,45,4,15,0.295,0.373,0.0
1.57,6.87,1,1,0,4,26,3,46,0.395,0.391,0.404
18.64,3.5,1,1,0,3,106,1,53,0.424,0.503,0.0
11.67,6.01,2,0,1,4,110,3,42,0.349,0.545,0.0
1.37,6.62,2,1,0,24,29,2,26,0.625,0.777,0.0
0.08,5.37,3,1,0,3,53,1,50,0.381,0.105,0.0
1.51,15.78,2,0,0,5,406,3,21,0.191,0.189,0.0
3.02,16.25,1,1,1,5,39,0,64,0.284,0.264,0.0
0.18,4.24,3,1,1,8,15,1,46,0.707,0.608,0.0
1.63,3.29,1,1,1,0,159,1,54,0.302,0.45,0.0
1.7,5.39,2,1,1,3,93,2,36,0.408,0.369,0.0
1.56,18.65,1,1,0,8,119,1,71,0.528,0.538,0.0
71.88,6.81,3,1,0,0,382,5,27,0.285,0.258,0.0
0.0,5.56,3,1,1,3,154,4,33,0.291,0.286,0.0
0.69,6.97,3,0,1,4,5,1,32,0.703,0.622,0.0
54.15,13.05,1,1,0,0,123,3,68,0.207,0.116,0.0
9.51,3.91,2,0,1,3,11,4,46,0.66,0.643,0.0
8.06,5.7,3,0,1,4,110,0,10,0.314,0.385,0.0
0.8,29.06,2,1,0,3,508,4,12,0.128,0.247,0.0
2.46,3.15,3,1,0,1,72,1,13,0.253,0.167,0.0
3.48,10.87,2,1,1,6,179,4,47,0.523,0.353,0.0
0.23,4.24,2,1,1,12,19,3,54,0.739,0.737,0.0
1.44,19.7,3,1,0,9,125,5,15,0.57,0.534,0.0
0.86,5.1,2,0,0,5,167,5,71,0.527,0.571,0.0
42.85,5.04,1,0,0,2,140,0,29,0.399,0.373,0.0
2.79,30.33,3,1,0,2,436,5,30,0.291,0.307,0.0
1.15,43.89,3,1,1,3,57,4,57,0.591,0.59,0.0
1.48,5.55,1,1,1,3,37,1,13,0.492,0.517,0.0
1.29,6.88,2,0,1,7,18,3,49,0.603,0.762,0.0
1.87,5.38,3,1,0,5,206,5,1,0.202,0.282,0.0
0.92,16.74,1,1,0,3,365,4,72,0.321,0.267,0.414
14.87,5.6,1,1,1,10,64,0,34,0.474,0.582,0.0
7.19,5.79,2,1,0,4,555,3,13,0.368,0.162,0.0
0.7,43.84,1,1,0,3,223,2,18,0.137,0.361,0.0
3.88,4.33,3,1,0,3,443,1,48,0.348,0.162,0.0
0.14,3.25,2,1,0,4,312,3,49,0.321,0.141,0.0
0.14,30.42,1,1,1,7,39,5,68,0.583,0.56,0.0
2.1,6.41,2,0,0,3,349,1,4,0.116,0.372,0.0
3.42,6.41,2,1,0,11,20,4,73,0.744,0.723,0.001
0.83,11.72,3,1,1,8,155,2,37,0.301,0.555,0.73
1.0,6.48,1,0,1,1,547,5,11,0.211,0.286,0.0
0.03,6.25,3,1,0,3,133,0,66,0.34,0.441,0.0
15.1,13.91,3,1,0,5,224,5,48,0.264,0.295,0.0
0.53,4.38,3,1,0,0,242,3,36,0.385,0.154,0.0
0.06,13.39,2,0,1,5,158,0,52,0.382,0.308,0.0
2.62,5.85,2,1,0,4,149,5,44,0.303,0.37,0.0
0.05,6.58,3,1,0,5,227,2,4,0.13,0.252,0.0
60.52,5.02,3,1,0,7,123,5,64,0.585,0.579,0.0
2.74,3.42,1,1,1,1,42,3,59,0.383,0.272,0.0
0.87,19.5,1,1,0,10,171,2,46,0.522,0.496,0.0
1.0,18.8,3,1,0,4,72,1,44,0.49,0.334,0.0
5.0,4.0,2,1,1,16,22,1,50,0.718,0.735,0.0
0.02,5.1,1,1,0,1,272,1,13,0.229,0.301,0.0
13.3,4.15,2,0,0,4,200,5,10,0.214,0.243,0.0
1.95,12.99,2,1,0,5,453,2,24,0.228,0.13,0.0
3.02,18.91,2,0,0,3,45,3,69,0.44,0.493,0.0
1.44,5.13,1,1,1,3,98,2,45,0.551,0.583,0.0
5.0,36.58,3,1,1,3,62,1,19,0.475,0.393,0.0
97.88,11.33,1,1,0,1,68,5,11,0.245,0.232,0.0
1.51,34.81,1,0,1,3,140,2,62,0.304,0.518,0.544
0.21,19.72,3,0,0,5,202,5,24,0.247,0.197,0.0
1.55,3.85,2,1,0,2,533,1,71,0.368,0.16,0.0
1.81,4.43,3,1,1,6,15,3,48,0.59,0.309,0.0
17.79,3.36,3,1,0,8,119,0,68,0.514,0.477,0.0
5.77,4.15,1,1,0,6,139,1,62,0.5,0.477,0.0
9.48,15.07,1,1,0,5,557,2,50,0.389,0.204,0.0
1.31,5.78,2,1,0,9,10,2,67,0.559,0.388,0.0
0.71,6.0,3,0,1,0,312,0,3,0.288,0.152,0.0
40.52,5.18,1,0,0,2,97,0,46,0.307,0.417,0.0
1.87,5.12,1,0,1,7,166,1,55,0.509,0.352,0.0
2.25,5.64,3,1,0,10,13,5,10,0.627,0.666,0.0
1.16,6.61,1,0,1,5,12,3,24,0.743,0.634,0.0
19.12,5.7,2,0,0,3,75,4,12,0.304,0.543,0.0
12.82,4.1,3,0,0,3,199,4,55,0.175,0.26,0.0
1.59,4.72,2,1,1,9,15,5,28,0.599,0.542,0.0
0.27,17.7,3,1,1,5,151,4,57,0.523,0.492,0.0
1.09,16.38,2,1,0,4,64,4,19,0.236,0.301,0.0
73.1,3.29,2,0,0,4,121,1,6,0.487,0.537,0.0
5.0,30.88,1,1,1,4,82,1,34,0.27,0.33,0.0
4.15,6.0,3,1,1,5,398,5,66,0.225,0.199,0.0
3.63,3.73,3,0,0,2,159,5,48,0.331,0.328,0.0
14.8,5.28,1,0,1,7,3,4,26,0.627,0.608,0.0
8.38,3.56,2,0,0,5,31,4,11,0.311,0.333,0.0
17.39,3.32,2,1,1,3,139,2,34,0.404,0.357,0.0
0.95,3.02,1,1,0,5,585,5,30,0.259,0.184,0.0
1.74,12.72,1,1,1,2,482,2,74,0.133,0.393,0.0
0.97,46.84,3,1,1,19,5,3,61,0.632,0.794,0.0
9.23,13.93,2,1,0,3,178,0,74,0.542,0.433,0.0
3.52,5.14,2,1,1,2,50,2,13,0.219,0.289,0.001
17.57,45.79,1,1,0,9,47,3,0,0.397,0.53,0.0
1.31,27.31,1,1,0,4,203,5,54,0.194,0.339,0.0
18.82,6.19,1,1,0,5,152,4,32,0.376,0.564,0.0
0.12,4.9,2,1,1,10,42,4,68,0.348,0.458,0.0
26.9,6.34,1,1,0,0,39,3,62,0.331,0.333,0.0
0.47,10.89,1,1,0,8,44,1,36,0.4,0.563,0.0
19.52,3.75,1,1,1,2,407,3,55,0.28,0.295,0.0
92.28,5.04,3,0,1,3,155,2,49,0.44,0.337,0.0
20.03,3.19,2,1,0,5,70,1,70,0.351,0.386,0.0
1.24,6.25,1,1,1,24,11,1,59,0.698,0.767,0.0
15.0,6.98,2,1,0,4,75,1,70,0.237,0.395,0.0
2.58,3.03,1,0,0,5,39,2,47,0.327,0.571,0.0
0.31,6.17,1,1,1,0,521,4,61,0.183,0.374,0.0
0.23,32.89,2,1,0,3,159,0,66,0.394,0.494,0.0
1.97,4.78,2,1,1,3,504,1,63,0.236,0.285,0.0
14.31,4.38,2,1,0,4,110,2,38,0.518,0.484,0.0
11.82,5.89,1,1,0,2,575,1,27,0.361,0.238,0.0
1.37,5.69,1,1,0,2,174,5,28,0.383,0.111,0.0
1.61,3.82,1,0,0,25,22,3,17,0.753,0.669,0.0
9.64,44.5,1,1,1,3,69,3,37,0.396,0.371,0.0
3.03,18.69,1,0,1,3,64,1,46,0.391,0.375,0.0
0.42,6.02,1,0,1,8,107,5,62,0.449,0.385,0.0
0.95,5.97,3,1,1,2,92,1,16,0.304,0.475,0.187
18.45,16.5,2,0,1,6,99,2,10,0.522,0.538,0.0
0.25,3.6,3,1,1,8,175,1,32,0.437,0.385,0.0
3.5,4.99,3,1,0,1,112,5,68,0.241,0.391,0.0
0.09,18.49,3,1,0,5,37,5,37,0.373,0.417,0.0
0.1,6.05,2,1,0,5,49,5,42,0.388,0.585,0.0
1.02,14.34,2,0,1,15,20,5,27,0.785,0.65,0.0
2.79,4.81,2,0,0,7,77,3,61,0.378,0.471,0.0
6.14,16.94,1,0,1,3,104,3,9,0.51,0.424,0.0
13.78,14.12,3,1,1,16,21,5,28,0.781,0.783,0.0
